"","x"
"1117",7.26955135773318
"1118",8.89955135773318
"1119",9.01955135773318
"1120",1.51955135773318
"1121",6.51955135773318
"1122",2.57955135773318
"1123",1.55955135773318
"1124",1.34955135773318
"1125",-1.58044864226682
"1126",1.18955135773318
"1127",-4.22044864226682
"1128",-1.95044864226682
"1129",0.579551357733177
"1130",5.86955135773318
"1131",-5.08044864226682
"1132",-0.320448642266824
"1133",2.55955135773318
"1134",2.02955135773318
"1135",-1.65044864226682
"1136",3.58955135773318
"1137",2.29955135773318
"1138",4.69955135773318
"1139",-2.66044864226682
"1140",2.00955135773318
"1141",-1.29044864226682
"1142",-3.73044864226682
"1143",-0.110448642266823
"1144",-5.16044864226682
"1145",9.88955135773318
"1146",4.38955135773318
"1147",-3.01044864226682
"1148",0.239551357733177
"1149",-5.53044864226682
"1150",-0.760448642266823
"1151",-0.510448642266823
"1152",4.90955135773318
"1153",-0.700448642266824
"1154",0.989551357733177
"1155",7.31955135773318
"1156",1.65955135773318
"1157",-0.140448642266824
"1158",-3.13044864226682
"1159",-1.27044864226682
"1160",-4.22044864226682
"1161",6.10955135773318
"1162",-4.47044864226682
"1163",-6.18044864226682
"1164",-6.36044864226682
"1165",-4.00044864226682
"1166",1.88955135773318
"1167",-3.92044864226682
"1168",-5.99044864226682
"1169",0.619551357733176
